fecha;area;linea;pn;hora_paro;hora_arranque;diferencia_minutos;categoria;estacion;modo_falla;descripcion_modo_falla;descripcion,,,,,,
2025-08-01;REA;Actuadores;3140CA029;11:01;11:03;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper 1 NOK
2025-08-01;REA;Actuadores;3140CA029;11:09;11:11;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper 1 NOK
2025-08-01;REA;Actuadores;3140CA029;11:25;11:27;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;Gripper 1 NOK
2025-08-01;REA;Actuadores;3140CA029;11:48;11:51;3;Maintenance;USW;St14;Lower Jig;limpieza por alto scrap
2025-08-01;REA;Actuadores;3140CA029;00:05;00:08;3;Maintenance;USW;St11;Branson;alto scrap lubricacion st11
2025-08-01;REA;Actuadores;3140CA029;12:13;12:15;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper 1 Nok
2025-08-01;REA;Actuadores;3140CA029;12:29;12:37;8;Maintenance;REA;General;Checklist;checklist programado 500pzs.
2025-08-01;REA;Actuadores;3140CA029;12:27;12:59;32;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper 1 Nok
2025-08-01;REA;Actuadores;3140CA029;13:19;13:23;4;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper 1 Nok
2025-08-01;REA;Actuadores;3140CA029;13:34;13:36;2;Production;MAT;St3;Feeder;sin material (tornillos)
2025-08-01;REA;Actuadores;3140CA029;13:49;13:54;5;Maintenance;CCC;Consumables;Resin;cambio de resina
2025-08-01;REA;Actuadores;3140CA029;15:00;15:10;10;Maintenance;REA;General;Checklist;Se realiza checklist
2025-08-01;REA;Actuadores;3140CA029;15:12;15:15;3;Equipment Fault;USW;St14;Lower Jig;Se revisa goma por scrap consecutivo, goma estaba suelta, se vuelve a pegar
2025-08-01;REA;Actuadores;3140CA029;15:17;15:20;3;Equipment Fault;731;731;Bowl/Lineal feeder;Pin atorado y mp continua ciclo
2025-08-01;REA;Actuadores;3140CA029;21:03;21:08;5;Equipment Fault;Robots;R70;Vacuum system;Se cambian ventosas y se limpia st 905
2025-08-01;REA;Actuadores;3140CA029;21:20;21:24;4;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;Pallets atorados
2025-08-01;REA;Actuadores;3140CA029;21:24;21:27;3;Quality;CCC;General;Scrapbox full;Scrap box full
2025-08-01;REA;Actuadores;3140CA029;20:58;21:02;4;Quality;EOL;General;Scrapbox full;Scrap box full
2025-08-01;REA;Actuadores;3140CA029;21:32;21:37;5;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Se ajusta altura de sensor inductivo porque no detecta pallet
2025-08-01;REA;Actuadores;3140CA029;21:39;21:41;2;Equipment Fault;915;915;Missing ogive;Ojiva caida
2025-08-01;REA;Actuadores;3140CA029;22:09;22:12;3;Equipment Fault;Robots;R65;Motion supervision/Joint collision;Motion supervision por manguera
2025-08-01;REA;Actuadores;3140CA029;16:50;17:15;25;Production;REA;General;Scheduled production stop;Convivio
2025-08-01;REA;Actuadores;3140CA029;22:48;22:50;2;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;pallet adelantado y atrapado por singulator en st730
2025-08-01;REA;Actuadores;3140CA029;23:02;23:03;1;Equipment Fault;731;731;Feed piston;pin inclinado
2025-08-01;REA;Actuadores;3140CA029;23:20;23:22;2;Equipment Fault;750;750;Alphamatic Module;no continuo ciclo se quedó en posición de pick
2025-08-01;REA;Actuadores;3140CA029;23:30;23:31;1;Equipment Fault;731;731;Feed piston;pin inclinado
2025-08-02;REA;Actuadores;3140CA029;00:30;00:38;8;Maintenance;CHW;Consumables;Chip reel;cambio
2025-08-02;REA;Actuadores;3140CA029;00:38;00:41;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;pallets atorados, pallet avanza teneniendo un pallet en la proxima posicion
2025-08-02;REA;Actuadores;3140CA029;02:20;02:27;7;Equipment Fault;CAW;General;Software/PC;no continuo ciclo
2025-08-02;REA;Actuadores;3140CA029;03:15;03:19;4;Equipment Fault;CAW;Jig/Index;Index not in home;jig 2 fallo al insertar crank
2025-08-02;REA;Actuadores;3140CA029;03:23;03:28;5;Maintenance;CAW;Jig/Index;Index not in home;mesa desalineada
2025-08-02;REA;Actuadores;3140CA029;06:44;06:45;1;Main conveyor;Main conveyor;Singulator NOK;pallet atrapado por singulator st 730;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;07:30;07:38;8;Robots;R75;Gripper/tool adjustments;gripper 1 Nok al llegar st940;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;08:15;08:18;3;Robots;R75;Gripper/tool adjustments;gripper 1 Nok al llegar a st940;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;08:46;08:56;10;REA;General;Checklist;Checklist diario ;Maintenance
2025-08-02;REA;Actuadores;3140CA029;09:03;09:07;4;Robots;R65;Motion supervision/Joint collision;motion no avanza ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;09:14;09:16;2;Robots;R65;Motion supervision/Joint collision;no pone gear ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;09:16;09:17;1;731;731;Presence sensor;pin chueco ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;09:17;09:19;2;Main conveyor;Main conveyor;Lock NOK;pallet atorado ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;09:21;09:23;2;Main conveyor;Main conveyor;Lock NOK;pallet atorado ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;09:35;09:37;2;Robots;R65;Motion supervision/Joint collision;motion no deja gear ;Quality
2025-08-02;REA;Actuadores;3140CA029;09:47;09:49;2;731;731;Feed piston;pin chueco ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;10:00;10:08;8;USW;General;Scrapbox full;alto scrap ;Quality
2025-08-02;REA;Actuadores;3140CA029;10:14;10:16;2;Robots;R75;Gripper/tool adjustments;gripper no abre ;Quality
2025-08-02;REA;Actuadores;3140CA029;10:26;10:28;2;Main conveyor;Main conveyor;Lock NOK;pallet atorado ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;10:34;10:37;3;CHW;St4;Pressor;limpieza pines ;Maintenance
2025-08-02;REA;Actuadores;3140CA029;11:03;11:05;2;Main conveyor;Main conveyor;Lock NOK;pallet atorado ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;11:03;11:05;2;Main conveyor;Main conveyor;Lock NOK;pallet atorado ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;11:08;11:10;2;Main conveyor;Main conveyor;Lock NOK;pallet atorado ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;11:16;11:18;2;USW;St14;Lower Jig;limpieza alto scrap ;Maintenance
2025-08-02;REA;Actuadores;3140CA029;12:13;12:20;7;CCC;Consumables;Resin;cambio de resina 9 problemas para restablecer);Maintenance
2025-08-02;REA;Actuadores;3140CA029;12:25;12:27;2;731;731;Presence sensor;pin chueco ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;12:30;12:33;3;Main conveyor;Main conveyor;Lock NOK;pallet chueco ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;12:40;12:43;3;Robots;R70;Vacuum system;vacuum off;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;12:53;12:55;2;Robots;R65;Motion supervision/Joint collision;no pone gear ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;13:01;13:03;2;Robots;R70;Vacuum system;vacuum off ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;13:09;13:12;3;Main conveyor;Main conveyor;Lock NOK;pallet atorado ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;13:20;13:23;3;Main conveyor;Main conveyor;Lock NOK;pallet atorado ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;13:26;13:28;2;Robots;R70;Vacuum system;vacuum off;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;13:29;13:31;2;731;731;Presence sensor;pin chueco ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;13:33;13:43;10;REA;General;Checklist;checklist ;Maintenance
2025-08-02;REA;Actuadores;3140CA029;13:45;13:50;5;MAT;St3;Feeder;falta de material (tornillo) ;Production
2025-08-02;REA;Actuadores;3140CA029;13:52;13:57;5;Main conveyor;Main conveyor;Lock NOK;sensor inductivo mal [posicionado, base de sensor doblada ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;13:58;14:00;2;731;731;Presence sensor;pin chueco ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;14:10;14:12;2;Robots;R70;Vacuum system;vacuum off ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;14:31;14:32;1;Robots;R75;Gripper/tool adjustments;gripper no abre ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;14:39;14:40;1;731;731;Presence sensor;pin chueco ;Equipment Fault
2025-08-02;REA;Actuadores;3140CA029;14:56;14:57;1;Robots;R70;Vacuum system;vacuum off;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;07:00;11:40;280;REA;General;Change Over;Liberación;Quality
2025-08-04;REA;Actuadores;3140CS022;11:40;15:00;200;MSA;MSA;Chiller;Chiller apagado con fusible dañado, MSA rechaza todos los magnet shaft;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;15:00;15:33;33;MSA;General;TBD;Se continua el paro por chiller alarmado, se arma el chiller.
Continua la falla de rechazo en las piezas, se encuentra que la receta y parametros 11 no aparecen visibles, al intentar cargarlos no aparece la pagina de parametros.
Se cambia a recta 10 siendo esta identica con la excepcion de 205 en limite superior en vez de 208. Se habla con calida y produccion al respecto;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;15:41;15:46;5;USW;St11;Weld NOK;Revision, limpieza, cambio de goma negra. Revision en CHW para comprobar que no este perforando el cover;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;15:51;16:16;25;EOL;General;Electrical system;Scrap en jig 1, cable de la terminal NOK, se reemplaza;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;16:16;16:22;6;Aux;805;Pneumatic System;Multiples fallas en R65 por motion supervision, al rcomenzar no queda bien la pieza en 905 y no continua. Se cambian las gomas negras, se ajusta la posicion en Z de 405.56 a 408 para que no aplaste las ventosas al bajar el gear, se aocmoda el convolute en el robot para evitar el motion supervision;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;16:28;16:34;6;USW;St11;Weld NOK;Scrap alto en estabilizacion nok y fuga demasiado grnade. Revision, calibracion del actuador, se revisa alineacion del sonotrodo;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;16:34;17:14;40;REA;General;Test approval;Espernaod resultados prueba de burbuja. 
Mientras tanto se corre master okay, se revisa nuevamente, se revisa que la frecuencia no se haya desplazado, se cambia la esponja del ig 11 y se hacen pruebas.;Quality
2025-08-04;REA;Actuadores;3140CS022;17:14;17:23;9;USW;St11;Weld NOK;Ajustes tras resultados de prueba de burbuja (parte curva del actuador con fuga grande por sobre-soldadura, el resto de la pieza bien soldado con varios puntos ligeramente infra-soldados);Equipment Fault
2025-08-04;REA;Actuadores;3140CA029;18:21;18:26;5;EOL;St2;Gripper NOK;Se recalibre gripper ;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;18:29;18:32;3;Main conveyor;Main conveyor;Inductive sensor;Sensor no leia pallet;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;18:35;18:37;2;Aux;710;NOK material;Motor volteado ;Production
2025-08-04;REA;Actuadores;3140CS022;19:12;19:14;2;Main conveyor;Main conveyor;Inductive sensor;Sensor no detecta pallet;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;20:55;20:59;4;Robots;R70;Vacuum system;Cambio de ventosas ;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;21:35;21:38;3;MAT;Consumables;Grease;Cambio de grasa, sin grasa en el area;Maintenance
2025-08-04;REA;Actuadores;3140CS022;21:31;21:35;4;CAW;CPA;SCARA;Timeout, fallos al insertar excedidos;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;20:01;20:14;13;EOL;General;TBD;Pieza bloqueada, actuador sin pin de gear 3, descalibra st2.
Se calibra st2.
Se agrega control para el rechazo por posicion de contacto min/max en prensa 730;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;22:24;22:28;4;CAW;Jig/Index;Index not in home;Ajuste por gfallos al insertar;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;06:17;06:19;2;Aux;710;NOK material;motor al revés;Production
2025-08-04;REA;Actuadores;3140CS022;23:20;23:22;2;Robots;R80;Gripper/tool adjustments;gripper atorado;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;23:23;23:28;5;EOL;St2;Gripper NOK;scraps continuos, calibracion nok;Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;23:37;23:59;23;USW;St11;Weld NOK;soldadura nok ajuste de parametros despues de pruebas, se reduce colapse por piezas overburned [Paro cruza medianoche - Parte 1];Equipment Fault
2025-08-04;REA;Actuadores;3140CS022;00:00;00:06;6;USW;St11;Weld NOK;soldadura nok ajuste de parametros despues de pruebas, se reduce colapse por piezas overburned [Paro cruza medianoche - Parte 2];Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;00:17;00:37;20;USW;St11;Weld NOK;scraps continuos, se reduce colapse y se cambia esponja, se nivela cama de branson;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;06:29;06:31;2;731;731;Feed piston;pin inclinado ;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;04:33;04:35;2;Main conveyor;Lock NOK;lock en press 731 Pallet se atora, no entra bien en posicion;Equipment Fault;Main conveyor
2025-08-05;REA;Actuadores;3140CS022;04:50;04:52;2;Main conveyor;Lock NOK;lock en press 731 Pallet se atora, no entra bien en posicion;Equipment Fault;Main conveyor
2025-08-05;REA;Actuadores;3140CS022;22:32;22:38;6;Jig/Index;Index not in home;Falla 2 veces, insercion nok por mesa fuera de home;Equipment Fault;CAW
2025-08-04;REA;Actuadores;3140CS022;22:50;23:02;12;Pneumatic System;Compresor nuevo falla, se enciende compresor viejo;Equipment Fault;REA;General
2025-08-05;REA;Actuadores;3140CS022;03:55;03:57;2;St14;Lower Jig;Limpieza, revision;Equipment Fault;USW
2025-08-05;REA;Actuadores;3140CS022;02:25;02:45;20;St2;Gripper NOK;calibracion de gripper 2 alto scrap ;Equipment Fault;EOL
2025-08-05;REA;Actuadores;3140CS022;01:51;02:08;17;St14;Lower Jig;scraps continuos, cambio de goma;Equipment Fault;USW
2025-08-05;REA;Actuadores;3140CS022;07:00;07:15;15;REA;General;Change Over;en espera de material de RW.;Quality
2025-08-05;REA;Actuadores;3140CS022;07:15;07:25;10;REA;General;Checklist;checklist diario ;Maintenance
2025-08-05;REA;Actuadores;3140CS022;07:30;07:32;2;Robots;R80;Gripper/tool adjustments;gripper 1 Nok;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;07:46;07:48;2;Robots;R75;Gripper/tool adjustments;gripper 1 Nok;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;08:25;08:31;6;CHW;St4;Pressor;cambio de puntas por alto scrap ;Maintenance
2025-08-05;REA;Actuadores;3140CS022;08:36;08:38;2;CHW;St4;IPG/Samlight;ajuste de samligth;Maintenance
2025-08-05;REA;Actuadores;3140CS022;08:38;08:58;20;CHW;St4;IPG/Samlight;ajuste ;Maintenance
2025-08-05;REA;Actuadores;3140CS022;09:04;09:08;4;EOL;St4;Gripper NOK;ajuste st4;Maintenance
2025-08-05;REA;Actuadores;3140CS022;09:19;09:23;4;EOL;St2;Gripper NOK;overload ;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;09:40;10:10;30;EOL;St2;Gripper NOK;mala calibracion (se da 0 a gripper);Maintenance
2025-08-05;REA;Actuadores;3140CS022;10:28;10:30;2;731;731;Presence sensor;pin chueco ;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;10:33;10:35;2;Aux;710;NOK material;motor invertido ;Production
2025-08-05;REA;Actuadores;3140CS022;10:48;10:51;3;Main conveyor;Main conveyor;RFID Reader;pallet falla RFID no heca proceso 730;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;11:30;11:50;20;EOL;St2;Gripper NOK;st2 mala posicion (se ajusta a 0);Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;11:55;12:00;5;CAW;CPA;Feeder;se queda riel sin crank ;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;12:08;12:10;2;731;731;Presence sensor;pin chueco ;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;12:35;12:37;2;620;620;Feed piston;piston se queda abajo ;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;12:48;12:50;2;Robots;R70;Vacuum system;vacuum off;Quality
2025-08-05;REA;Actuadores;3140CS022;12:55;13:05;10;EOL;St2;Gripper NOK;mala posicion st2;Maintenance
2025-08-05;REA;Actuadores;3140CS022;13:40;13:50;10;REA;General;Checklist;checklist 500 pzs.;Maintenance
2025-08-05;REA;Actuadores;3140CS022;14:10;14:15;5;CHW;Consumables;Chip reel;cambio chip ;Maintenance
2025-08-05;REA;Actuadores;3140CS022;14:15;14:18;3;CHW;Consumables;Argon;cambio de argon;Maintenance
2025-06-05;COVER LINE;Line 1;FORD;07:00;07:30;30;ST70 Molding;General;Start of Production;arranque de producción;Production
2025-06-05;COVER LINE;Line 1;FORD;10:35;10:45;10;Robots;R10;Gripper/tool adjustments;gripper no toma el bloque en conveyo;Maintenance
2025-06-05;COVER LINE;Line 1;FORD;11:49;11:50;1;ST70 Molding;General;TBD;mala inserción de bloque en molde por terminal chueca;Production
2025-06-05;COVER LINE;Line 1;FORD;12:07;12:10;3;ST60 Trimmer;General;Checklist;revisión de limpieza de trimer;Quality
2025-06-05;COVER LINE;Line 1;FORD;15:42;16:05;23;Robots;R10;Gripper/tool adjustments;falla de sensor 4;Equipment Fault
2025-06-05;COVER LINE;Line 1;FORD;16:10;16:13;3;ST70 Molding;General;NOK material;resina degradad;Equipment Fault
2025-06-05;COVER LINE;Line 1;FORD;16:50;17:10;20;ST70 Molding;Camera;Communication;comunicación;Maintenance
2025-06-05;COVER LINE;Line 1;FORD;21:09;21:14;5;Main conveyor;General;TBD;falla de comunicación en pantalla de integración (operador);Equipment Fault
2025-06-05;COVER LINE;Line 1;FORD;21:50;21:52;2;ST10 Conveyor;ST35;Operator;operador acciona la banda manual;Production
2025-06-05;COVER LINE;Line 1;FORD;22:40;22:43;3;ST10 Conveyor;ST35;Operator;operador acciona la banda manual;Production
2025-06-05;COVER LINE;Line 1;FORD;23:43;23:44;1;Robots;R20 Scara;Incorrect pick/place;falla de pick up;Maintenance
2025-06-06;COVER LINE;Line 1;FORD;07:00;07:46;46;ST70 Molding;General;Start of Production;inicio de producción;Production
2025-06-06;COVER LINE;Line 1;FORD;09:34;09:36;2;ST70 Molding;General;TBD;falla de mesa giratoria;Production
2025-06-06;COVER LINE;Line 1;FORD;09:46;09:50;4;Robots;R20 Scara;Incorrect pick/place;falla de pick up;Maintenance
2025-06-06;COVER LINE;Line 1;FORD;09:57;10:30;33;ST70 Molding;Camera;Inspection Tools Adjustments;ajuste de cámara;Maintenance
2025-06-06;COVER LINE;Line 1;FORD;11:00;11:18;18;ST60 Trimmer;General;Test approval;ajuste en prueba eléctrica;Maintenance
2025-06-06;COVER LINE;Line 1;FORD;11:57;12:03;6;ST70 Molding;Camera;Inspection Tools Adjustments;ajuste de cámara;Maintenance
2025-06-06;COVER LINE;Line 1;FORD;15:55;16:05;10;ST60 Trimmer;ST62;Terminal presence sensor;.;Maintenance
2025-06-06;COVER LINE;Line 1;FORD;17:24;17:45;21;ST60 Trimmer;ST62;Terminal presence sensor;ajuste de sensor ;Maintenance
2025-08-05;REA;Actuadores;3140CS022;18:53;18:57;4;EOL;St2;Gripper NOK;error de signal ;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;19:19;19:24;5;MSA;MSA;Driver;Se reinicia en msa porque no continua ciclo ;Equipment Fault
2025-08-05;REA;Actuadores;3140CS022;19:28;19:31;3;CHW;St4;Pressor;Se limpia pressor ;Equipment Fault
2025-08-06;REA;Actuadores;3140CS022;00:42;00:44;2;Conveyors;C31;Presence sensor;Blister atorado por locks, refresh;Equipment Fault
2025-08-06;REA;Actuadores;3140CS022;01:40;01:45;5;CAW;CPA;Feeder;Cranks se atora, crank invertido;Equipment Fault
2025-08-06;REA;Actuadores;3140CS022;01:58;02:04;6;CAW;CPA;Feeder;Demasiado crank en bowl, mucho peso no permite correcto funcionamiento de feeder;Production
2025-08-06;REA;Actuadores;3140CS022;02:36;02:41;5;REA;General;Change Over;Cambio a retrabajo, operador nuevo conoce proceso para retrabajar;Equipment Fault
2025-08-06;REA;Actuadores;3140CS023;04:20;05:31;71;REA;General;Change Over;Cambio de GM22 a GM23;Maintenance
2025-08-06;REA;Actuadores;3140CS023;05:31;07:00;89;REA;General;Change Over;Esperando Liberacion calidad;Quality
2025-08-06;REA;Actuadores;3140CS023;01:50;01:55;5;CAW;CPA;Feeder;sensor falla, desconectar y reconectar, cranks se atora, crank invertido;Equipment Fault
2025-06-09;COVER LINE;Line 1;FORD;07:00;08:40;100;ST70 Molding;General;TBD;arranque de línea;Maintenance
2025-06-09;COVER LINE;Line 1;FORD;14:43;14:44;1;ST70 Molding;Camera;Inspection Tools Adjustments; ;Maintenance
2025-06-09;COVER LINE;Line 1;FORD;15:07;15:12;5;ST60 Trimmer;ST62;Slide table;terminal mal colocada en slider;Maintenance
2025-06-09;COVER LINE;Line 1;FORD;15:15;15:17;2;ST70 Molding;Camera;Communication; ;Equipment Fault
2025-06-09;COVER LINE;Line 1;FORD;15:22;15:31;9;Robots;R10;Module error;falla de sensor 4;Equipment Fault
2025-06-09;COVER LINE;Line 1;FORD;15:40;15:42;2;ST70 Molding;General;TBD;espera de temperatura en molde inferior;Equipment Fault
2025-06-09;COVER LINE;Line 1;FORD;15:58;15:59;1;ST70 Molding;Camera;Communication;terminal chueca;Equipment Fault
2025-06-09;COVER LINE;Line 1;FORD;16:32;16:35;3;ST70 Molding;Camera;Inspection Tools Adjustments;ajuste sistema de visión;Equipment Fault
2025-06-09;COVER LINE;Line 1;FORD;16:43;16:54;11;ST70 Molding;Camera;Inspection Tools Adjustments;ajuste de cámara;Equipment Fault
