fecha;area;linea;pn;hora_paro;hora_arranque;diferencia_minutos;categoria;estacion;modo_falla;descripcion_modo_falla;descripcion;paro_programado;ajuste_proceso
2025-06-27;REA;Actuadores;3140CA029;07:00;10:45;225;Quality;REA;General;Change Over;Liberacion,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;10:45;13:15;150;Equipment Fault;USW;St11;Weld NOK;Ajustar parametros sonotrodo, mantenimiento y pruebas,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;15:00;15:10;10;Maintenance;REA;General;Checklist;checklist,,,,,,;si;no
2025-06-27;REA;Actuadores;3140CA029;15:30;15:32;2;Equipment Fault;Robots;R70;Vacuum system;vacuum off,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;15:40;15:42;2;Production;Conveyors;C36;Presence sensor;motor invertido,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;15:54;15:59;5;Maintenance;CHW;St4;Pressor;cambio de pintas,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;16:00;16:03;3;Equipment Fault;EOL;St4;Gripper NOK;falla St4,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;16:07;16:11;4;Maintenance;MAT;Consumables;Grease;se termina grasa,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;16:15;16:17;2;Maintenance;CAW;CPA;Feeder;crank invertido,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;16:17;16:19;2;Equipment Fault;Robots;R80;Gripper/tool adjustments;gripper no abre,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;16:20;16:22;2;Equipment Fault;Main conveyor;Main conveyor;RFID Reader;nok st750,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;16:27;16:31;4;Maintenance;CHW;Consumables;Chip reel;cambio de chip,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;16:45;16:47;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;locking nok,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;16:48;16:51;3;Maintenance;731;731;Presence sensor;pin chueco,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;16:55;17:00;5;Equipment Fault;620;620;Bowl/Lineal feeder;alrama exced fore,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;17:09;17:15;6;Quality;EOL;General;Scrapbox full;scrap full,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;17:15;17:17;2;Maintenance;Conveyors;C37;Presence sensor;blister atorado,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;17:24;17:26;2;Quality;Robots;R75;Gripper/tool adjustments;no cierra gripper,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;18:04;18:07;3;Equipment Fault;Conveyors;C37;Presence sensor;falla sensor no avanza blister,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;18:07;18:19;12;Maintenance;CHW;General;Scheduled maintenance;ajuste sv alto scrap,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;18:42;18:44;2;Maintenance;USW;St14;Lower Jig;limpieza,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;18:48;18:52;4;Maintenance;USW;St14;Lower Jig;cambio de goma,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;18:57;19:00;3;Maintenance;USW;St11;Jig;cambio de cinta,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;19:17;19:20;3;Maintenance;USW;St11;Jig;cambio de cinta,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;19:21;19:23;2;Maintenance;731;731;Presence sensor;pin chueco,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;19:28;19:30;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper no abre,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;19:28;19:30;2;Equipment Fault;Robots;R70;Vacuum system;vacuum off,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;19:33;19:35;2;Maintenance;731;731;Presence sensor;pin chueco,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;20:45;20:48;3;Maintenance;USW;St14;Lower Jig;limpieza,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;20:56;21:00;4;Maintenance;CHW;St4;Pressor;limpieza pines,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;21:20;21:23;3;Equipment Fault;EOL;General;Pneumatic System;mesa mal posicionada,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;21:29;21:30;1;Quality;EOL;General;Scrapbox full;scrap st1 ptc error,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;21:36;21:40;4;Maintenance;CAW;Jig/Index;Blade orienter actuator;st2 blade flujo,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;21:57;22:00;3;Equipment Fault;Robots;R70;Vacuum system;vacuum off,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;22:05;22:07;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper no abre,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;22:21;22:23;2;Equipment Fault;Robots;R65;Vacuum system;no pone gear,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;01:22;01:24;2;Equipment Fault;Robots;R70;Vacuum system;Vacuum off,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;01:43;01:46;3;Equipment Fault;620;620;Feed piston;no continua ciclo, se queda abajo, se reinicia ciclo en hmi,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;22:30;22:42;12;Maintenance;REA;General;Checklist;Checklist,,,,,,;si;no
2025-06-28;REA;Actuadores;3140CA029;02:20;02:40;20;Equipment Fault;Robots;R33;Gripper/tool adjustments;Sensor tenia opresor capado y estaba suelto, se cambio por uno nuevo,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;22:42;22:45;3;Quality;USW;General;Scrapbox full;Se vacia scrap de turno pasado USW, EOL.,CAW,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;22:48;22:50;2;Equipment Fault;CHW;St4;IPG/Samlight;Se observa cover quemado/perforado por reflejo de soldadura, se ajusta punto pin 3 de -1.63 a -1.58. Posible causa de scrap USW,,,,,;no;no
2025-06-28;REA;Actuadores;3140CA029;02:41;02:43;2;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;no se detectaba pallet en 620,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CA029;01:25;01:29;4;Equipment Fault;EOL;St2;Gripper NOK;Error de gripper,,,,,,;no;no
2025-06-27;REA;Actuadores;3140CA029;23:35;23:45;10;Equipment Fault;EOL;Jigs;Jig actuator;Scrap repetitivo jig 6 EOL por St3 juego axial alto, un lock no cumple su funcion se levanta la pieza durante inspeccion. Se reemplaza el lock del jig,,,,,;no;no
2025-06-28;REA;Actuadores;3140CA029;00:47;00:54;7;Equipment Fault;CCC;General;Software/PC;PC se crashea, al reiniciar tarda en reaccionar termocamara,,,,,;no;no
2025-06-28;REA;Actuadores;3140CA029;04:15;04:18;3;Equipment Fault;Robots;R65;Vacuum system;Vacuum off,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CA029;04:10;04:14;4;Equipment Fault;Conveyors;C31;Presence sensor;Blister atorado en conveyor,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CA029;04:19;04:21;2;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;pallet atorado,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CA029;05:05;05:45;40;Equipment Fault;620;General;PLC ;Prensa se queda esperando senal, no tomaba el bearing,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;07:40;07:47;7;Quality;EOL;General;Scrapbox full;En espera de vaciado,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;07:54;07:56;2;Equipment Fault;730;730;Feed piston;No hay pin, se reinicia ciclo,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;09:40;09:43;3;Quality;EOL;General;Scrapbox full;Esperando vaciado,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;07:30;07:35;5;Equipment Fault;CAW;LSW;Pressor;no continuo ciclo pressor se quedo abajo,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;10:00;10:02;2;Maintenance;CCC;Consumables;Resin;cambio de resina,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;12:13;12:17;4;Equipment Fault;CHW;Consumables;Chip reel;cambio de chip,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;13:30;13:32;2;Equipment Fault;620;620;Alphamatic Module;la prensa se quedo abajo,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;13:58;14:00;2;Equipment Fault;620;620;Alphamatic Module;no continuo ciclo,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;11:14;11:44;30;Equipment Fault;EOL;St3;Axial play NOK;Scraps continuos st.3, jig 6 repite, el actuador tiene mayor juego que en los demas jigs, puntas para bushing se ven ok, ingun y jigs parecen cerrar correctamente, se actualiza repetir receta para mitigar scraps,;no;no
2025-06-28;REA;Actuadores;3140CS022;14:38;14:41;3;Equipment Fault;731;731;Alphamatic Module;Prensa se queda abajo y feed piston sale, colision,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;14:48;14:50;2;Equipment Fault;750;750;Alphamatic Module;se quedo en posicion de pick,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;15:03;15:07;4;Equipment Fault;Robots;R65;Motion supervision/Joint collision;falla del sistema,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;15:15;15:21;6;Maintenance;REA;General;Checklist;chacklist,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;15:47;15:49;2;Equipment Fault;Robots;R65;Vacuum system;falla vacuum,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;15:58;16:00;2;Maintenance;MAT;St3;Feeder;tornillo atorado,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;16:06;16:08;2;Equipment Fault;CAW;CPA;Vision system;se reinicio,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;16:25;16:27;2;Equipment Fault;Robots;R65;Vacuum system;no pone gear,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;16:34;16:36;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;no abre gripper,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;16:49;16:50;1;Equipment Fault;Robots;R70;Vacuum system;falla, vacuum off,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;17:12;17:14;2;Equipment Fault;Robots;R65;Vacuum system;falla vacuum,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;17:27;17:29;2;Equipment Fault;Conveyors;C36;Presence sensor;blister atorado en sensor,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;17:40;17:45;5;Maintenance;CHW;Consumables;Chip reel;cambio de chip,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;17:54;18:00;6;Maintenance;MAT;Consumables;Grease;cambio de grasa,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;18:17;18:17;0;Equipment Fault;Robots;R70;Vacuum system;falla,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;18:29;18:31;2;Equipment Fault;Conveyors;C85;Presence sensor;blister atorado en piston,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;18:47;18:48;1;Equipment Fault;Robots;R70;Vacuum system;falla vacuum,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;18:53;18:55;2;Equipment Fault;Robots;R65;Vacuum system;no deja gear,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;19:08;19:09;1;Equipment Fault;Robots;R70;Vacuum system;falla vacuum,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;19:24;19:26;2;Equipment Fault;Robots;R70;Vacuum system;fallo vacuum,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;19:39;19:41;2;Quality;Robots;R65;Vacuum system;no deja gear,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;20:45;21:15;30;Maintenance;USW;St14;Lower Jig;ecxeso de scrap,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;21:28;21:30;2;Maintenance;CHW;St4;Pressor;cambio de puntas,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;21:41;21:43;2;Maintenance;731;731;Presence sensor;pin chueco,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;21:55;21:57;2;Equipment Fault;Robots;R65;Vacuum system;no agarra gear,,,,,,;no;no
2025-06-28;REA;Actuadores;3140CS022;22:20;22:30;10;Maintenance;REA;General;Scheduled maintenance;paro programado,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;07:00;07:40;40;Production;REA;General;Scheduled production stop;En espera de instrucciones, se habia comenzado set up, se pausa, set de rework, se tiene que arreglar logica por no haber vaciado y se espera material de calidad,,;no;no
2025-06-30;REA;Actuadores;3140CS022;09:00;09:40;40;Maintenance;REA;General;Scheduled production stop;Mantenimiento programado comenta Orlando de Lunes, CAW, limpieza engrasada de sin fin de SV,,,,;no;no
2025-06-30;REA;Actuadores;3140CA029;15:41;15:45;4;Equipment Fault;CAW;CPA;Feeder;Crank invertido,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;16:29;16:33;4;Equipment Fault;CAW;LSW;Pressor;pressor se queda abajo,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;16:38;16:40;2;Equipment Fault;USW;St11;Branson;pieza atorada,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;16:55;16:57;2;Equipment Fault;USW;St11;Branson;pieza atorada,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;17:20;17:30;10;Equipment Fault;EOL;St4;CRIO NOK;St4 crio,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;17:33;17:35;2;Equipment Fault;Robots;R65;Motion supervision/Joint collision;falla un sensro,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;18:00;18:25;25;Equipment Fault;EOL;St1;Presence sensor;St1 falla jig 1,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;18:25;18:40;15;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;no avanza MSA,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;19:29;19:31;2;Maintenance;731;731;Presence sensor;PIN cuecho,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;19:44;19:46;2;Maintenance;731;731;Presence sensor;pin chueco,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;19:57;20:00;3;Maintenance;750;750;Presence sensor;blister atorado,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS022;20:03;20:10;7;Equipment Fault;Robots;R65;Motion supervision/Joint collision;falla del R65,,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS023;23:48;23:55;7;Quality;USW;General;Scrapbox full;Scrapbox lleno, rework,,,,,;no;no
2025-06-30;REA;Actuadores;3140CS023;23:15;23:26;11;Quality;USW;General;Scrapbox full;Scrapbox lleno, rework,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;07:00;07:35;35;Equipment Fault;CAW;CPA;SCARA;No continua ciclo, alerta de mantenimiento,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;07:35;09:30;115;Quality;REA;General;Change Over;Esperando liberación Ford29,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;09:30;10:00;30;Equipment Fault;CAW;LSW;Pressor;Inclinacion pressor NOK causa gap, se requieren mas muestras,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;10:00;10:50;50;Quality;REA;General;Change Over;Liberacion calidad despues de ajuste de gap F29,,,,,,;si;no
2025-06-28;REA;Actuadores;3140CS022;19:30;7:31;NaN;Equipment Fault;Robots;R70;Vacuum system;vacumm fallo,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;12:00;12:01;1;Maintenance;CHW;Consumables;Argon;cambio de gas argon,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;12:12;12:17;5;Equipment Fault;CAW;General;PLC ;no continuo ciclo,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;12:19;12:24;5;Equipment Fault;CAW;CPA;Feeder;cranks atorados,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;12:35;12:40;5;Equipment Fault;CAW;CPA;Feeder;Cranks atorados, causan crank invertido,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;15:06;15:10;4;Equipment Fault;CAW;LSW;Pressor;pressor se queda abajo,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;15:17;15:18;1;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper no abre,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;15:28;15:30;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;loking nok, no llega a posision pallet,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;15:34;15:50;16;Maintenance;REA;General;Checklist;checklist CAW,EOL,CHW,,,,;si;no
2025-07-01;REA;Actuadores;3140CA029;15:54;15:56;2;Equipment Fault;Robots;R65;Vacuum system;no deja gear en ventosas,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;16:16;16:17;1;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet no llega a posicion,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;16:29;16:30;1;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet no llega a posicion,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;16:39;16:40;1;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper no abre,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;17:10;17:12;2;Equipment Fault;Robots;R65;Vacuum system;no deja gear,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;17:13;17:15;2;Maintenance;Conveyors;C65;Guides ;blister atorado,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;17:20;17:30;10;Maintenance;CAW;Jig/Index;Blade orienter actuator;ajuste de mesa alineacion,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;18:09;18:12;3;Equipment Fault;Robots;R33;Motion supervision/Joint collision;se queda atorado entre el jig y la pieza al dejarla,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;18:56;18:57;1;Maintenance;Main conveyor;Main conveyor;Lock NOK;se queda fuera de posicion,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;19:21;19:49;28;Maintenance;EOL;St3;Gripper NOK;ajuste de gripper,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;20:13;20:15;2;Equipment Fault;731;731;Presence sensor;pin chueco,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;20:24;20:26;2;Quality;Robots;R75;Gripper/tool adjustments;no abre gripper,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;20:35;20:37;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet no llega a posicion,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;20:48;20:55;7;Quality;EOL;General;Scrapbox full;scrapbox full,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;21:05;21:26;21;Equipment Fault;EOL;St3;Gripper NOK;ajuste en gripper por movimiento,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;21:39;21:41;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet no llega a posicion,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;21:53;21:55;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;gripper no abre,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;10:30;10:38;8;Equipment Fault;REA;General;Checklist;Checklist,,,,,,;si;no
2025-07-01;REA;Actuadores;3140CA029;10:38;10:45;7;Equipment Fault;EOL;Jigs;Jig actuator;Se ajusta conector de aire por fuga, ya que fallaba al hacer la prueba 3,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;10:50;10:56;6;Equipment Fault;EOL;Jigs;Ingun actuator;Ingun alarmado, no detectaba sensor, se revisa cableado, se ajusta posicion de sensor,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;11:11;11:14;3;Maintenance;MAT;Consumables;Grease;Cambio de grasa,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;11:28;11:30;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;Gripper no abre correctamente,,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;23:34;23:37;3;Equipment Fault;Robots;R65;Motion supervision/Joint collision;Motion supervision,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;00:25;00:30;5;Equipment Fault;CAW;CPA;Feeder;Crank atorado,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;01:33;01:36;3;Production;Conveyors;C36;Guides ;Blister atorado,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CS023;02:04;02:08;4;Maintenance;CCC;Consumables;Resin;Cambio resina,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CS023;02:11;02:17;6;Equipment Fault;CAW;CPA;Feeder;Crank atascado en bowl, lineal vacio,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;02:23;02:27;4;Maintenance;CHW;Consumables;Chip reel;Cambio de chip,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;02:39;02:44;5;Maintenance;CHW;Consumables;Argon;Cambio de argon,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;03:20;03:25;5;Quality;CHW;General;Scrapbox full;Scrapbox full,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;03:34;03:38;4;Equipment Fault;CHW;St4;Pressor;Se realiza limpieza de pressor,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;03:46;03:48;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;Gripper no abre correctamente,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;03:52;03:55;3;Equipment Fault;Robots;R65;Motion supervision/Joint collision;Robot marca colision por manguera,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;06:12;06:17;5;Equipment Fault;USW;St14;Lower Jig;Se hace limpieza de jig,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;04:06;04:10;4;Equipment Fault;USW;St14;Lower Jig;Se hace limpieza de jig,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;04:30;04:34;4;Equipment Fault;Robots;R65;Motion supervision/Joint collision;Robot marca motion supervision por manguera,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;05:23;05:28;5;Maintenance;CHW;St4;Pressor;Limpieza de pressor,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;05:47;05:51;4;Equipment Fault;Robots;R70;Vacuum system;Vacuum off,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;05:53;05:58;5;Equipment Fault;USW;St14;Lower Jig;Se hace limpieza de jig por scrap consecutivo,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;07:35;07:38;3;Equipment Fault;EOL;Jigs;Ingun actuator;tope mecanico de ingun sin ajustar,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;08:05;08:06;1;Equipment Fault;731;731;Feed piston;pin inclinado,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;07:00;07:11;11;Maintenance;REA;General;Checklist;Checklist diario,,,,,,;si;no
2025-07-02;REA;Actuadores;3140CA029;11:38;11:45;7;Quality;CAW;General;Software/PC;No continua ciclo, robot en pick de actuador, se requiere restaurar logica y vaciado,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;11:06;11:08;2;Equipment Fault;Robots;R65;Motion supervision/Joint collision;Convolute causa montion sup,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;10:45;10:47;2;Equipment Fault;Robots;R65;Motion supervision/Joint collision;Convolute causa montion sup,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;14:52;14:57;5;Equipment Fault;EOL;St4;CRIO NOK;Reiniciar power supply,,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;11:57;12:27;30;Equipment Fault;USW;St11;Weld NOK;Soldadura NOK, ajuste de parametros mantenimiento,,,,,;no;no
2025-07-02;REA;Actuadores;3140CA029;11:10;11:28;18;Quality;USW;St11;Weld NOK;Ajuste de parametros por scrap y mantenimiento, adicional se limpia y revisa st14,,,,,;no;no
2025-07-01;REA;Actuadores;3140CA029;11:05;11:11;6;Equipment Fault;CAW;CPA;Feeder;Crank atorado en feeder y hace que llegue volteado y choque robot,,,,,,;no;no
